# DO NOT EDIT this file. It is generated by com.nianticproject.ichigo.i18n.LocalizationMessageTsvGenerator
id	constant	phrase	plural phrase
-3208216120833537346	RPC_NETWORK_ERROR_DIALOG_TITLE	crwdns722467:0crwdne722467:0	
120322519350465199	RPC_NETWORK_ERROR_DIALOG_MESSAGE	crwdns722469:0crwdne722469:0	
1295101996930540142	RPC_NETWORK_ERROR_DIALOG_RETRY	crwdns722471:0crwdne722471:0	
8035254070518805654	RPC_NETWORK_ERROR_DIALOG_LOGOUT	crwdns722473:0crwdne722473:0	
-3050645190285210651	RPC_LOW_NETWORK_CONNECTIVITY	crwdns732909:0crwdne732909:0	
4512608309946328130	LOGIN_PROVIDER_SUPER_AWESOME	crwdns707289:0crwdne707289:0	
-8965300778396787175	SUPER_AWESOME_REGISTER_URL	crwdns707291:0crwdne707291:0	
6270310653121693548	SUPER_AWESOME_FORGOT_PASSWORD_URL	crwdns707293:0crwdne707293:0	
-7626676094642488070	SUPER_AWESOME_REGISTER_LINK	crwdns707295:0crwdne707295:0	
3275053985847360669	SUPER_AWESOME_FORGOT_PASSWORD_LINK	crwdns707297:0crwdne707297:0	
5982968124835893551	SUPER_AWESOME_LOGIN_BUTTON_LABEL	crwdns707299:0crwdne707299:0	
3964752675042012136	WARNING_NO_PARENT_PERMISSION	crwdns707301:0crwdne707301:0	
-7441700699426561529	WARNING_NO_PARENT_LOCATION_PERMISSION	crwdns711697:0crwdne711697:0	
-5865499962591753408	NINTENDO_LOGIN_LINK_DIALOG_TITLE	crwdns713637:0crwdne713637:0	
2431161683080852335	NINTENDO_LOGIN_LINK_DIALOG_DESCRIPTION	crwdns713639:0crwdne713639:0	
-3609274247829970764	NINTENDO_LOGIN_LINK_DIALOG_DESCRIPTION_BONUS	crwdns713641:0crwdne713641:0	
3926443522744415828	NINTENDO_LOGIN_LINK_BUTTON	crwdns713643:0crwdne713643:0	
-5552338891179848182	NINTENDO_LOGIN_BONUS_DIALOG_TITLE	crwdns713645:0crwdne713645:0	
-5675915195141523149	NINTENDO_LOGIN_BONUS_DIALOG_DESCRIPTION	crwdns713647:0crwdne713647:0	
6467743691056327219	NINTENDO_LOGIN_BONUS_DIALOG_DESCRIPTION_2	crwdns718335:0crwdne718335:0	
-4873722125508925441	INCONSISTENT_AGE_LEVEL_WITH_ADULT_PLAYER	crwdns722435:0crwdne722435:0	
-3718907272190744923	INCONSISTENT_AGE_LEVEL_WITH_KIDS_PLAYER	crwdns722437:0crwdne722437:0	
-1814714920489092509	NINTENDO_LOGIN_NO_MII_SET_DIALOG_DESCRIPTION	crwdns723829:0crwdne723829:0	
-472925358362562323	ACCOUNT_LINK_CANCEL	crwdns728587:0crwdne728587:0	
-5635259498562488152	FACEBOOK_LOGIN_REQUIRES_APP_TRACKING_PERMISSION	crwdns731097:0crwdne731097:0	
1932032625298045791	FACEBOOK_LOGIN_PERMISSION_FAILED	crwdns731099:0crwdne731099:0	
