# DO NOT EDIT this file. It is generated by com.nianticproject.ichigo.i18n.LocalizationMessageTsvGenerator
id	constant	phrase	plural phrase
-7661350606787989577	POI_CHALLENGE_NAME_FORMAT	{0} {1}	
-2868677400190948202	POI_CHALLENGE_LEVEL_1	Small	
7555341480336604280	POI_CHALLENGE_LEVEL_2	Normal	
5117154454527875318	POI_CHALLENGE_LEVEL_3	Large	
1580672178781519958	POI_CHALLENGE_LEVEL_4	Giant	
6992688155314553685	POI_CHALLENGE_TYPE_DEFAULT	Challenge	
3223924136086727121	POI_CHALLENGE_TYPE_MUD_MUSHROOM	Mud Mushroom	
4058392184849663003	POI_CHALLENGE_TYPE_RED_MUSHROOM	Red Mushroom	
-5602487222769379968	POI_CHALLENGE_TYPE_ROCK_MUSHROOM	Gray Mushroom	
-206063049833368873	POI_CHALLENGE_TYPE_BLUE_MUSHROOM	Blue Mushroom	
-6075024059231051776	POI_CHALLENGE_TYPE_YELLOW_MUSHROOM	Yellow Mushroom	
9042407978800728739	POI_CHALLENGE_TYPE_WHITE_MUSHROOM	White Mushroom	
1008635883070659880	POI_CHALLENGE_TYPE_PURPLE_MUSHROOM	Purple Mushroom	
-5506371032750835944	POI_CHALLENGE_TYPE_WINGED_MUSHROOM	Pink Mushroom	
9111211060988106368	POI_CHALLENGE_REMAINING_TODAY	{0} try left for today	{0} tries left for today
-6682069631007085030	POI_CHALLENGE_LIMIT_REACHED_TODAY	Looks like your Pikmin are tired. Try again tomorrow.	
-4734699365799253773	EXPEDITION_LIST_CHALLENGE_SECTION	Challenges	
8722130449869777087	POI_CHALLENGE_DETAIL_PLAYERS_NEEDED	{0} Player needed to join	{0} Players needed to join
3957743096798871347	ACTION_JOIN_POI_CHALLENGE	Join	
-8230438734290888549	POI_CHALLENGE_DETAIL_ABOUT	About {0}	
-4357712317615739276	POI_CHALLENGE_SELECT_PIKMINS_NUMBER	Select {0} Pikmin	Select up to {0} Pikmins
5566137902699626309	POI_CHALLENGE_SELECTING_PIKMINS_NUMBER	{0}/{1} Pikmin selected	{0}/{1} Pikmin selected
1723863176209661523	POI_CHALLENGE_START_MISSION_LABEL	Challenge	
-7211659523696808649	POI_CHALLENGE_START_MISSION_DEFEAT	Defeat	
-7378792603307131003	POI_CHALLENGE_DETAIL_OPEN	See info	
803821740869443836	POI_CHALLENGE_PLAYERS_SENT_PIKMINS	Send {0} Pikmin	Send {0} Pikmin
-6344701082384050062	POI_CHALLENGE_FINISH_FINAL_TIME_LABEL	Final time	
7008647294709450481	POI_CHALLENGE_POSTCARD_CLEAR_MESSAGE	Challenge finished!	
-6153117436208721639	POI_CHALLENGE_POSTCARD_TIME_LABEL	Time	
-7533093366036227458	POI_CHALLENGE_POSTCARD_POINTS	{0} Point	{0} Points
-1410216622210153399	POI_CHALLENGE_POI_DETAIL_PAGE_JOIN	Join	
4741675469937597502	POI_CHALLENGE_POI_DETAIL_PAGE_MAX_PLAYER	Max {0} player	Max {0} players
-5124144998383527064	POI_CHALLENGE_OUT_OF_RANGE	Out of range	
-6626892811565975355	POI_CHALLENGE_ON_COOLDOWN	On cooldown	
8194535617225973622	POI_CHALLENGE_SCORE_LABEL	Score	
7170313785375482453	POI_CHALLENGE_JOINING_DISABLED_MAXED	The maximum number of players allowed to participate has been reached.	
-3208216120833537346	RPC_NETWORK_ERROR_DIALOG_TITLE	Network Error	
120322519350465199	RPC_NETWORK_ERROR_DIALOG_MESSAGE	Failed to communicate with the server. Please check your device's network settings and environment and try again.	
1295101996930540142	RPC_NETWORK_ERROR_DIALOG_RETRY	Retry	
8035254070518805654	RPC_NETWORK_ERROR_DIALOG_LOGOUT	Logout	
7385503932590013787	BADGE_TYPE_NAME_BREEDER	Distintivo Pikmin	Distintivi Pikmin
7631907132250824382	BADGE_TYPE_NAME_FLOWER	Distintivo fiore	Distintivi fiore
-7947182485618978017	BADGE_TYPE_NAME_EXPEDITION	Distintivo spedizione	Distintivi spedizione
883712973248936916	BADGE_TYPE_NAME_DECO	Distintivo Pikmin decorato	Distintivi Pikmin decorato
-6504375686977536791	BADGE_LEVEL_REQUIREMENT_STEPS_WALKED	Fai {0} passo	Fai {0} passi
-853791801849646856	BADGE_LEVEL_REQUIREMENT_PIKMIN_PLUCKED	Fai crescere {0} Pikmin	
1592855946644154825	BADGE_LEVEL_REQUIREMENT_RED_PIKMIN_PLUCKED	Fai crescere {0} piantina rossa	Fai crescere {0} piantine rosse
54400768255874416	BADGE_LEVEL_REQUIREMENT_BLUE_PIKMIN_PLUCKED	Fai crescere {0} piantina blu	Fai crescere {0} piantine blu
2648820804268124807	BADGE_LEVEL_REQUIREMENT_YELLOW_PIKMIN_PLUCKED	Fai crescere {0} piantina gialla	Fai crescere {0} piantine gialle
-4460557066193056005	BADGE_LEVEL_REQUIREMENT_WHITE_PIKMIN_PLUCKED	Fai crescere {0} piantina bianca	Fai crescere {0} piantine bianche
-1813588166269559394	BADGE_LEVEL_REQUIREMENT_PURPLE_PIKMIN_PLUCKED	Fai crescere {0} piantina viola	Fai crescere {0} piantine viola
4499723095774404017	BADGE_LEVEL_REQUIREMENT_ROCK_PIKMIN_PLUCKED	Fai crescere {0} piantina grigia	Fai crescere {0} piantine grigie
-8831476338099991558	BADGE_LEVEL_REQUIREMENT_WINGED_PIKMIN_PLUCKED	Fai crescere {0} piantina rosa	Fai crescere {0} piantine rosa
-4043542015024729320	BADGE_LEVEL_REQUIREMENT_FLOWER_PLANTED	Pianta {0} fiore	Pianta {0} fiori
-4686059195341413992	BADGE_LEVEL_REQUIREMENT_WHITE_FLOWER_PLANTED	Pianta {0} fiore bianco	Pianta {0} fiori bianchi
-4764516261777127665	BADGE_LEVEL_REQUIREMENT_RED_FLOWER_PLANTED	Pianta {0} fiore rosso	Pianta {0} fiori rossi
6976232605612222866	BADGE_LEVEL_REQUIREMENT_BLUE_FLOWER_PLANTED	Pianta {0} fiore blu	Pianta {0} fiori blu
9015207633469966310	BADGE_LEVEL_REQUIREMENT_YELLOW_FLOWER_PLANTED	Pianta {0} fiore giallo	Pianta {0} fiori gialli
-3395802640823326482	BADGE_LEVEL_REQUIREMENT_DECO_PIKMIN_COLLECTED	Trova {0} Pikmin decorato	
-2470106684155612698	BADGE_LEVEL_REQUIREMENT_UNIT_STEPS_WALKED	%s passo	%s passi
-643058086610190253	BADGE_LEVEL_REQUIREMENT_UNIT_PIKMIN_PLUCKED	%s Pikmin	
-3746002100999762212	BADGE_LEVEL_REQUIREMENT_UNIT_RED_PIKMIN_PLUCKED	%s piantina	%s piantine
-1426726504635838498	BADGE_LEVEL_REQUIREMENT_UNIT_BLUE_PIKMIN_PLUCKED	%s piantina	%s piantine
6702733000465605370	BADGE_LEVEL_REQUIREMENT_UNIT_YELLOW_PIKMIN_PLUCKED	%s piantina	%s piantine
4194038443960678451	BADGE_LEVEL_REQUIREMENT_UNIT_WHITE_PIKMIN_PLUCKED	%s piantina	%s piantine
6327864137258292355	BADGE_LEVEL_REQUIREMENT_UNIT_PURPLE_PIKMIN_PLUCKED	%s piantina	%s piantine
-8204363905437896901	BADGE_LEVEL_REQUIREMENT_UNIT_ROCK_PIKMIN_PLUCKED	%s piantina	%s piantine
-4661088495604183146	BADGE_LEVEL_REQUIREMENT_UNIT_WINGED_PIKMIN_PLUCKED	%s piantina	%s piantine
6152336579716221810	BADGE_LEVEL_REQUIREMENT_UNIT_FLOWER_PLANTED	%s fiore	%s fiori
3629438058452237314	BADGE_LEVEL_REQUIREMENT_UNIT_WHITE_FLOWER_PLANTED	%s fiore	%s fiori
-7317418048403294629	BADGE_LEVEL_REQUIREMENT_UNIT_RED_FLOWER_PLANTED	%s fiore	%s fiori
-4118272288173131885	BADGE_LEVEL_REQUIREMENT_UNIT_BLUE_FLOWER_PLANTED	%s fiore	%s fiori
5707341566734857836	BADGE_LEVEL_REQUIREMENT_UNIT_YELLOW_FLOWER_PLANTED	%s fiore	%s fiori
2240602707736879366	BADGE_LEVEL_REQUIREMENT_UNIT_DECO_PIKMIN_COLLECTED	%s Pikmin	
8474721554388750520	BADGE_LEVEL_REQUIREMENT_REMAINING	Ancora %s	Ancora %s
117988906828331991	UNLOCK_MAX_TROOP_PIKMINS_UNLOCK_MESSAGE	Capacità squadra aumentata!	
-2520570122130100144	UNLOCK_MAX_TROOP_PIKMINS_DESCRIPTION	Il numero massimo di Pikmin nella tua squadra è ora {0}.	
-4938072218160642205	UNLOCK_MAX_PIKMIN_SENDABLE_TO_CHALLENGE_UNLOCK_MESSAGE	Capacità sfida aumentata!	
1017339136318285901	UNLOCK_MAX_PIKMIN_SENDABLE_TO_CHALLENGE_DESCRIPTION	Il numero di Pikmin che puoi mandare in sfida è ora {0}.	
-6457444000170467555	UNLOCK_FLOWER_PLANTING_UNLOCK_MESSAGE	Hai sbloccato la modalità piantafiori!	
-7312369625563660849	UNLOCK_FLOWER_PLANTING_DESCRIPTION	Ora puoi piantare fiori mentre passeggi!	
7076840280211864158	UNLOCK_EXPEDITION_UNLOCK_MESSAGE	Hai sbloccato la spedizione!	
-3323966281526245379	UNLOCK_EXPEDITION_DESCRIPTION	Ora puoi inviare i Pikmin a raccogliere oggetti!	
-4419821050306087220	UNLOCK_DOWSER_UNLOCK_MESSAGE	Hai sbloccato il rilevatore!	
-122941537395759032	UNLOCK_DOWSER_DESCRIPTION	Ora puoi usare il rilevatore per trovare oggetti nascosti!	
-6133588980489642828	UNLOCK_CHALLENGE_UNLOCK_MESSAGE	Hai sbloccato la sfida!	
-2945331040854807494	UNLOCK_CHALLENGE_DESCRIPTION	Ora puoi mandare i Pikmin a raccogliere funghi!	
227203116202645261	UNLOCK_SEED_3_UNLOCK_MESSAGE	Hai sbloccato la piantina enorme!	
1724012866958230056	UNLOCK_SEED_3_DESCRIPTION	Ora puoi trovare piantine enormi!	
6205758265902325039	UNLOCK_SEED_5_UNLOCK_MESSAGE	Hai sbloccato la piantina blu!	
8247535262813020452	UNLOCK_SEED_5_DESCRIPTION	Ora puoi trovare piantine blu!	
-4001318738924789053	UNLOCK_SEED_6_UNLOCK_MESSAGE	Hai sbloccato la piantina gialla!	
8165873089640941842	UNLOCK_SEED_6_DESCRIPTION	Ora puoi trovare piantine gialle!	
-9210816337633524371	UNLOCK_SEED_7_UNLOCK_MESSAGE	Hai sbloccato la piantina bianca!	
-3050888201481773306	UNLOCK_SEED_7_DESCRIPTION	Ora puoi trovare piantine bianche!	
3589051447074465043	UNLOCK_SEED_8_UNLOCK_MESSAGE	Hai sbloccato la piantina viola!	
1562714543435382698	UNLOCK_SEED_8_DESCRIPTION	Ora puoi trovare piantine viola!	
-8965263366798971140	UNLOCK_SEED_9_UNLOCK_MESSAGE	Hai sbloccato la piantina grigia!	
3645171222274456848	UNLOCK_SEED_9_DESCRIPTION	Ora puoi trovare piantine grigie!	
1056242182236698004	UNLOCK_SEED_10_UNLOCK_MESSAGE	Hai sbloccato la piantina rosa!	
-7356070067089787772	UNLOCK_SEED_10_DESCRIPTION	Ora puoi trovare piantine rosa!	
3513762234716365128	BADGE_TOTAL_COUNT_BREEDER	Numero totale di Pikmin piantati.	
8617968627676333057	BADGE_TOTAL_COUNT_FLOWER	Numero totale di fiori piantati.	
-7565931877563940727	BADGE_REMAINING_COUNT_BREEDER	Ancora <b>{0}</b> Pikmin!	
-578586811582084443	BADGE_REMAINING_COUNT_FLOWER	Ancora <b>{0}</b> fiori!	
9135563298030581337	BADGE_COMPLETION_CONDITION_BREEDER	Fai crescere {0} Pikmin	Fai crescere {0} Pikmin
-2426587396182543226	BADGE_COMPLETION_CONDITION_FLOWER	Pianta {0} fiore	Pianta {0} fiori
-18958454005226840	BADGE_PROGRESS_BREEDER	You've plucked {0} Pikmin!	
-7752638651109908217	BADGE_PROGRESS_TREKKER	You've walked {0} step!	You've walked {0} steps!
-1087923238267229951	BADGE_MISSION_TREKKER	Walk more to rank up your badge!	
-8557396161972738073	BADGE_PROGRESS_DECO	You've found {0} Decor Pikmin!	
7828821517348605702	BADGE_MISSION_DECO	Find more Decor Pikmin to rank up your badge!	
-7626143425422298350	BADGE_MISSION_BREEDER	Pluck more Pikmin to rank up your badge!	
-1114011035406029477	BADGE_PROGRESS_FLOWER	You've planted {0} flower!	You've planted {0} flowers!
-6392019559740449215	BADGE_MISSION_FLOWER	Plant more flowers to rank up your badge!	
3612964440416980610	BADGE_PROGRESS_EXPEDITION	You've went on {0} expedition!	You've went on {0} expeditions!
-1919276800654817569	BADGE_MISSION_EXPEDITION	Go to more expeditions to rank up your badge!	
9057790161028093513	BADGE_PROGRESS_CHALLENGE	You've cleared {0} challenge!	You've cleared {0} challenges!
-2354047255291567602	BADGE_MISSION_CHALLENGE	Clear more challenge to rank up your badge!	
-434422925010802571	BADGE_FLOWER_SPECIFIC_COLLECTION_COUNT	Total Planted Flowers: <b>{0}</b>	
-8978750883202260622	BADGE_FLOWER_SPECIFIC_HEADER	My Flower Record	
2954777220533230483	BADGE_BREEDER_SPECIFIC_COLLECTION_COUNT	Total Plucked Pikmin: <b>{0}</b>	
4748818761367088537	BADGE_BREEDER_SPECIFIC_HEADER	My Pikmin Record	
-2977119981155483501	FLOWER_PLANTING_ESTIMATION	You can plant about {0} minutes and {1} flowers.	
-5014264872804889578	FLOWER_COUNT_WHITE_NORMAL	<b><size=50>{0}</size></b> White Flower	<b><size=50>{0}</size></b> White Flowers
-7927050812525453398	FLOWER_COUNT_RED_NORMAL	<b><size=50>{0}</size></b> Red Flower	<b><size=50>{0}</size></b> Red Flowers
6857021632431044618	FLOWER_COUNT_BLUE_NORMAL	<b><size=50>{0}</size></b> Blue Flower	<b><size=50>{0}</size></b> Blue Flowers
3008670757531402927	FLOWER_COUNT_YELLOW_NORMAL	<b><size=50>{0}</size></b> Yellow Flower	<b><size=50>{0}</size></b> Yellow Flowers
-3814112527506892990	FLOWER_COUNT_BLACK_NORMAL	<b><size=50>{0}</size></b> Black Flower	<b><size=50>{0}</size></b> Black Flowers
-7452895546178510415	EXPEDITION_FOUND_AFTER_FLOWER_PLANTING	Expeditions found in flower planting	
