# DO NOT EDIT this file. It is generated by com.nianticproject.ichigo.i18n.LocalizationMessageTsvGenerator
id	constant	phrase	plural phrase
-7661350606787989577	POI_CHALLENGE_NAME_FORMAT	{0} {1}	
-2868677400190948202	POI_CHALLENGE_LEVEL_1	Small	
7555341480336604280	POI_CHALLENGE_LEVEL_2	Normal	
5117154454527875318	POI_CHALLENGE_LEVEL_3	Large	
1580672178781519958	POI_CHALLENGE_LEVEL_4	Giant	
6992688155314553685	POI_CHALLENGE_TYPE_DEFAULT	Challenge	
3223924136086727121	POI_CHALLENGE_TYPE_MUD_MUSHROOM	Mud Mushroom	
4058392184849663003	POI_CHALLENGE_TYPE_RED_MUSHROOM	Red Mushroom	
-5602487222769379968	POI_CHALLENGE_TYPE_ROCK_MUSHROOM	Gray Mushroom	
-206063049833368873	POI_CHALLENGE_TYPE_BLUE_MUSHROOM	Blue Mushroom	
-6075024059231051776	POI_CHALLENGE_TYPE_YELLOW_MUSHROOM	Yellow Mushroom	
9042407978800728739	POI_CHALLENGE_TYPE_WHITE_MUSHROOM	White Mushroom	
1008635883070659880	POI_CHALLENGE_TYPE_PURPLE_MUSHROOM	Purple Mushroom	
-5506371032750835944	POI_CHALLENGE_TYPE_WINGED_MUSHROOM	Pink Mushroom	
9111211060988106368	POI_CHALLENGE_REMAINING_TODAY	{0} tries left for today	
-6682069631007085030	POI_CHALLENGE_LIMIT_REACHED_TODAY	Looks like your Pikmin are tired. Try again tomorrow.	
-4734699365799253773	EXPEDITION_LIST_CHALLENGE_SECTION	Challenges	
8722130449869777087	POI_CHALLENGE_DETAIL_PLAYERS_NEEDED	{0} Players needed to join	
3957743096798871347	ACTION_JOIN_POI_CHALLENGE	Join	
-8230438734290888549	POI_CHALLENGE_DETAIL_ABOUT	About {0}	
-4357712317615739276	POI_CHALLENGE_SELECT_PIKMINS_NUMBER	Select up to {0} Pikmins	
5566137902699626309	POI_CHALLENGE_SELECTING_PIKMINS_NUMBER	{0}/{1} Pikmin selected	
1723863176209661523	POI_CHALLENGE_START_MISSION_LABEL	Challenge	
-7211659523696808649	POI_CHALLENGE_START_MISSION_DEFEAT	Defeat	
-7378792603307131003	POI_CHALLENGE_DETAIL_OPEN	See info	
803821740869443836	POI_CHALLENGE_PLAYERS_SENT_PIKMINS	Send {0} Pikmin	
-6344701082384050062	POI_CHALLENGE_FINISH_FINAL_TIME_LABEL	Final time	
7008647294709450481	POI_CHALLENGE_POSTCARD_CLEAR_MESSAGE	Challenge finished!	
-6153117436208721639	POI_CHALLENGE_POSTCARD_TIME_LABEL	Time	
-7533093366036227458	POI_CHALLENGE_POSTCARD_POINTS	{0} Points	
-1410216622210153399	POI_CHALLENGE_POI_DETAIL_PAGE_JOIN	Join	
4741675469937597502	POI_CHALLENGE_POI_DETAIL_PAGE_MAX_PLAYER	Max {0} players	
-5124144998383527064	POI_CHALLENGE_OUT_OF_RANGE	Out of range	
-6626892811565975355	POI_CHALLENGE_ON_COOLDOWN	On cooldown	
8194535617225973622	POI_CHALLENGE_SCORE_LABEL	Score	
7170313785375482453	POI_CHALLENGE_JOINING_DISABLED_MAXED	The maximum number of players allowed to participate has been reached.	
-3208216120833537346	RPC_NETWORK_ERROR_DIALOG_TITLE	Network Error	
120322519350465199	RPC_NETWORK_ERROR_DIALOG_MESSAGE	Failed to communicate with the server. Please check your device's network settings and environment and try again.	
1295101996930540142	RPC_NETWORK_ERROR_DIALOG_RETRY	Retry	
8035254070518805654	RPC_NETWORK_ERROR_DIALOG_LOGOUT	Logout	
7385503932590013787	BADGE_TYPE_NAME_BREEDER	皮克敏徽章	
7631907132250824382	BADGE_TYPE_NAME_FLOWER	種花徽章	
-7947182485618978017	BADGE_TYPE_NAME_EXPEDITION	探險徽章	
883712973248936916	BADGE_TYPE_NAME_DECO	飾品皮克敏徽章	
-6504375686977536791	BADGE_LEVEL_REQUIREMENT_STEPS_WALKED	走{0}步	
-853791801849646856	BADGE_LEVEL_REQUIREMENT_PIKMIN_PLUCKED	培育{0}隻皮克敏	
1592855946644154825	BADGE_LEVEL_REQUIREMENT_RED_PIKMIN_PLUCKED	培育{0}株紅色花苗	
54400768255874416	BADGE_LEVEL_REQUIREMENT_BLUE_PIKMIN_PLUCKED	培育{0}株藍色花苗	
2648820804268124807	BADGE_LEVEL_REQUIREMENT_YELLOW_PIKMIN_PLUCKED	培育{0}株黃色花苗	
-4460557066193056005	BADGE_LEVEL_REQUIREMENT_WHITE_PIKMIN_PLUCKED	培育{0}株白色花苗	
-1813588166269559394	BADGE_LEVEL_REQUIREMENT_PURPLE_PIKMIN_PLUCKED	培育{0}株紫色花苗	
4499723095774404017	BADGE_LEVEL_REQUIREMENT_ROCK_PIKMIN_PLUCKED	培育{0}株灰色花苗	
-8831476338099991558	BADGE_LEVEL_REQUIREMENT_WINGED_PIKMIN_PLUCKED	培育{0}株粉紅色花苗	
-4043542015024729320	BADGE_LEVEL_REQUIREMENT_FLOWER_PLANTED	種植{0}朵花	
-4686059195341413992	BADGE_LEVEL_REQUIREMENT_WHITE_FLOWER_PLANTED	種植{0}朵白色的花	
-4764516261777127665	BADGE_LEVEL_REQUIREMENT_RED_FLOWER_PLANTED	種植{0}朵紅色的花	
6976232605612222866	BADGE_LEVEL_REQUIREMENT_BLUE_FLOWER_PLANTED	種植{0}朵藍色的花	
9015207633469966310	BADGE_LEVEL_REQUIREMENT_YELLOW_FLOWER_PLANTED	種植{0}朵黃色的花	
-3395802640823326482	BADGE_LEVEL_REQUIREMENT_DECO_PIKMIN_COLLECTED	發現{0}隻飾品皮克敏	
-2470106684155612698	BADGE_LEVEL_REQUIREMENT_UNIT_STEPS_WALKED	%s步	
-643058086610190253	BADGE_LEVEL_REQUIREMENT_UNIT_PIKMIN_PLUCKED	%s隻	
-3746002100999762212	BADGE_LEVEL_REQUIREMENT_UNIT_RED_PIKMIN_PLUCKED	%s株花苗	
-1426726504635838498	BADGE_LEVEL_REQUIREMENT_UNIT_BLUE_PIKMIN_PLUCKED	%s株花苗	
6702733000465605370	BADGE_LEVEL_REQUIREMENT_UNIT_YELLOW_PIKMIN_PLUCKED	%s株花苗	
4194038443960678451	BADGE_LEVEL_REQUIREMENT_UNIT_WHITE_PIKMIN_PLUCKED	%s株花苗	
6327864137258292355	BADGE_LEVEL_REQUIREMENT_UNIT_PURPLE_PIKMIN_PLUCKED	%s株花苗	
-8204363905437896901	BADGE_LEVEL_REQUIREMENT_UNIT_ROCK_PIKMIN_PLUCKED	%s株花苗	
-4661088495604183146	BADGE_LEVEL_REQUIREMENT_UNIT_WINGED_PIKMIN_PLUCKED	%s株花苗	
6152336579716221810	BADGE_LEVEL_REQUIREMENT_UNIT_FLOWER_PLANTED	%s朵花	
3629438058452237314	BADGE_LEVEL_REQUIREMENT_UNIT_WHITE_FLOWER_PLANTED	%s朵花	
-7317418048403294629	BADGE_LEVEL_REQUIREMENT_UNIT_RED_FLOWER_PLANTED	%s朵花	
-4118272288173131885	BADGE_LEVEL_REQUIREMENT_UNIT_BLUE_FLOWER_PLANTED	%s朵花	
5707341566734857836	BADGE_LEVEL_REQUIREMENT_UNIT_YELLOW_FLOWER_PLANTED	%s朵花	
2240602707736879366	BADGE_LEVEL_REQUIREMENT_UNIT_DECO_PIKMIN_COLLECTED	%s隻	
8474721554388750520	BADGE_LEVEL_REQUIREMENT_REMAINING	還剩%s	
117988906828331991	UNLOCK_MAX_TROOP_PIKMINS_UNLOCK_MESSAGE	隊伍的上限數量已增加！	
-2520570122130100144	UNLOCK_MAX_TROOP_PIKMINS_DESCRIPTION	隊伍的皮克敏上限為{0}隻！	
-4938072218160642205	UNLOCK_MAX_PIKMIN_SENDABLE_TO_CHALLENGE_UNLOCK_MESSAGE	挑戰陣容上限增加！	
1017339136318285901	UNLOCK_MAX_PIKMIN_SENDABLE_TO_CHALLENGE_DESCRIPTION	你現在最多可以派{0}隻皮克敏出去接受挑戰。	
-6457444000170467555	UNLOCK_FLOWER_PLANTING_UNLOCK_MESSAGE	現在可以遊玩「種花」了！	
-7312369625563660849	UNLOCK_FLOWER_PLANTING_DESCRIPTION	現在散步的時候可以種植花朵！	
7076840280211864158	UNLOCK_EXPEDITION_UNLOCK_MESSAGE	可以去探險了！	
-3323966281526245379	UNLOCK_EXPEDITION_DESCRIPTION	現在你可以派皮克敏去收集道具了！	
-4419821050306087220	UNLOCK_DOWSER_UNLOCK_MESSAGE	可以用占卜杖了ˊ！	
-122941537395759032	UNLOCK_DOWSER_DESCRIPTION	現在你可以使用占卜杖尋找藏起來的道具！	
-6133588980489642828	UNLOCK_CHALLENGE_UNLOCK_MESSAGE	可以接受挑戰了！	
-2945331040854807494	UNLOCK_CHALLENGE_DESCRIPTION	現在你可以派皮克敏去找蘑菇了！	
227203116202645261	UNLOCK_SEED_3_UNLOCK_MESSAGE	現在可以撿到大花苗了！	
1724012866958230056	UNLOCK_SEED_3_DESCRIPTION	現在你可以發現超大的花苗了！	
6205758265902325039	UNLOCK_SEED_5_UNLOCK_MESSAGE	現在可以撿到藍色花苗了！	
8247535262813020452	UNLOCK_SEED_5_DESCRIPTION	現在你可以發現藍色的花苗了！	
-4001318738924789053	UNLOCK_SEED_6_UNLOCK_MESSAGE	現在可以撿到黃色花苗了！	
8165873089640941842	UNLOCK_SEED_6_DESCRIPTION	現在你可以發現黃色的花苗了！	
-9210816337633524371	UNLOCK_SEED_7_UNLOCK_MESSAGE	現在可以撿到白色花苗了！	
-3050888201481773306	UNLOCK_SEED_7_DESCRIPTION	現在你可以發現白色的花苗了！	
3589051447074465043	UNLOCK_SEED_8_UNLOCK_MESSAGE	現在可以撿到紫色花苗了！	
1562714543435382698	UNLOCK_SEED_8_DESCRIPTION	現在你可以發現紫色的花苗了！	
-8965263366798971140	UNLOCK_SEED_9_UNLOCK_MESSAGE	現在可以撿到灰色花苗了！	
3645171222274456848	UNLOCK_SEED_9_DESCRIPTION	現在你可以發現灰色的花苗了！	
1056242182236698004	UNLOCK_SEED_10_UNLOCK_MESSAGE	現在可以撿到粉紅色花苗了！	
-7356070067089787772	UNLOCK_SEED_10_DESCRIPTION	現在你可以發現粉紅色的花苗了！	
3513762234716365128	BADGE_TOTAL_COUNT_BREEDER	種植的皮克敏總數。	
8617968627676333057	BADGE_TOTAL_COUNT_FLOWER	種植的花朵總數。	
-7565931877563940727	BADGE_REMAINING_COUNT_BREEDER	還差<b>{0}</b>隻皮克敏！	
-578586811582084443	BADGE_REMAINING_COUNT_FLOWER	還差<b>{0}</b>朵花！	
9135563298030581337	BADGE_COMPLETION_CONDITION_BREEDER	培育{0}隻皮克敏	
-2426587396182543226	BADGE_COMPLETION_CONDITION_FLOWER	種植{0}朵花	
-18958454005226840	BADGE_PROGRESS_BREEDER	You've plucked {0} Pikmin!	
-7752638651109908217	BADGE_PROGRESS_TREKKER	You've walked {0} steps!	
-1087923238267229951	BADGE_MISSION_TREKKER	Walk more to rank up your badge!	
-8557396161972738073	BADGE_PROGRESS_DECO	You've found {0} Decor Pikmin!	
7828821517348605702	BADGE_MISSION_DECO	Find more Decor Pikmin to rank up your badge!	
-7626143425422298350	BADGE_MISSION_BREEDER	Pluck more Pikmin to rank up your badge!	
-1114011035406029477	BADGE_PROGRESS_FLOWER	You've planted {0} flowers!	
-6392019559740449215	BADGE_MISSION_FLOWER	Plant more flowers to rank up your badge!	
3612964440416980610	BADGE_PROGRESS_EXPEDITION	You've went on {0} expeditions!	
-1919276800654817569	BADGE_MISSION_EXPEDITION	Go to more expeditions to rank up your badge!	
9057790161028093513	BADGE_PROGRESS_CHALLENGE	You've cleared {0} challenges!	
-2354047255291567602	BADGE_MISSION_CHALLENGE	Clear more challenge to rank up your badge!	
-434422925010802571	BADGE_FLOWER_SPECIFIC_COLLECTION_COUNT	Total Planted Flowers: <b>{0}</b>	
-8978750883202260622	BADGE_FLOWER_SPECIFIC_HEADER	My Flower Record	
2954777220533230483	BADGE_BREEDER_SPECIFIC_COLLECTION_COUNT	Total Plucked Pikmin: <b>{0}</b>	
4748818761367088537	BADGE_BREEDER_SPECIFIC_HEADER	My Pikmin Record	
-2977119981155483501	FLOWER_PLANTING_ESTIMATION	You can plant about {0} minutes and {1} flowers.	
-5014264872804889578	FLOWER_COUNT_WHITE_NORMAL	<b><size=50>{0}</size></b> White Flowers	
-7927050812525453398	FLOWER_COUNT_RED_NORMAL	<b><size=50>{0}</size></b> Red Flowers	
6857021632431044618	FLOWER_COUNT_BLUE_NORMAL	<b><size=50>{0}</size></b> Blue Flowers	
3008670757531402927	FLOWER_COUNT_YELLOW_NORMAL	<b><size=50>{0}</size></b> Yellow Flowers	
-3814112527506892990	FLOWER_COUNT_BLACK_NORMAL	<b><size=50>{0}</size></b> Black Flowers	
-7452895546178510415	EXPEDITION_FOUND_AFTER_FLOWER_PLANTING	Expeditions found in flower planting	
-1774673968425093183	DATE_FORMAT_YEAR_MONTH_DAY_AND_DAY_OF_WEEK_LONG	yyyy年MM月d日，ddd	
7603208861951417059	DATE_FORMAT_MONTH_DAY_YEAR	yyyy年MM月d日	
4219317091569690286	FRUIT_STRAWBERRY	草莓	
3217371781540247723	FRUIT_CHERRY	櫻桃	
-6121573226712432207	FRUIT_LEMON	檸檬	
2044205892866517652	FRUIT_BLUEBERRY	藍莓	
1741252702655102733	FRUIT_GOLDEN_CHERRY	黃金櫻桃	
3009457810836868005	FRUIT_PEACH	桃子	
3438552328154829955	FRUIT_WATERMELON	西瓜	
617074706313707777	FRUIT_LIME	萊姆	
-7794896447626117388	FRUIT_GREEN_APPLE	青蘋果	
-1307539360720182878	FRUIT_KUMQUAT	金桔	
8196396509726455323	FRUIT_PRUNE	李子	
-8815932292541859464	FRUIT_HAPPY_FRUIT	Special Fruit	
-7986555579487709332	FRUIT_MELON	哈密瓜	
8603661383206038938	FRUIT_GRAPEFRUIT	葡萄柚	
7481538119977510267	FRUIT_APPLE	蘋果	
-698999894567824864	FRUIT_MUSCAT_GRAPE	麝香葡萄	
6918826491440731662	FRUIT_KIWI	奇異果	
-4683987280139857304	FRUIT_MUSCAT	麝香葡萄	
-3582153562752909535	FRUIT_ORANGE	柳橙	
